id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1247674001805230082,1247674001805230082,1586303637000,2020-04-08,02:53:57,שעון קיץ ירושלים,82963512,tntp,TNTP,,"@KenyaBradshaw & other experts with the @BlackChurchCtr are talking about public education and the necessity of giving yourself grace in the midst of the #COVID19 pandemic.  http://ow.ly/FrlS50z83nh 
#CommunityVoices #TNTPCares #Coronavirus #TuesdayThoughts  pic.twitter.com/BNYNcrLTbD pic.twitter.com/nn8yv2ZaZ3","['kenyabradshaw', 'blackchurchctr']",['http://ow.ly/FrlS50z83nh'],"['https://pbs.twimg.com/media/EVCgFo8XQAAi_xw.jpg', 'https://pbs.twimg.com/media/EVBnkqsXYAIIqJq.jpg']",1,0,4,"['#covid19', '#communityvoices', '#tntpcares', '#coronavirus', '#tuesdaythoughts']",[],https://twitter.com/TNTP/status/1247674001805230082,False,,0,New York,,,,,,"[{'user_id': '82963512', 'username': 'TNTP'}, {'user_id': '120180397', 'username': 'KenyaBradshaw'}, {'user_id': '2873889651', 'username': 'BlackChurchCtr'}]",,,,
1247673124033835008,1247673124033835008,1586303428000,2020-04-08,02:50:28,שעון קיץ ירושלים,189763764,korenshadmi,Koren Shadmi,,"I left Israel cause it was a mad mad place - now the US has caught up! ‘Israel health minister, who claims coronavirus is ‘divine punishment’ for homosexuality, tests positive for COVID-19’ https://www.pinknews.co.uk/2020/04/07/israel-health-minister-coronavirus-punishment-homosexuality-positive-covid-19-yaakov-litzman/ …",[],['https://www.pinknews.co.uk/2020/04/07/israel-health-minister-coronavirus-punishment-homosexuality-positive-covid-19-yaakov-litzman/'],[],0,0,1,[],[],https://twitter.com/KorenShadmi/status/1247673124033835008,False,,0,New York,,,,,,"[{'user_id': '189763764', 'username': 'KorenShadmi'}]",,,,
1247672950976897030,1247672950976897030,1586303386000,2020-04-08,02:49:46,שעון קיץ ירושלים,170049408,davidgokhshtein,David Gokhshtein,,"Time to put China on lockdown for its dishonesty amid coronavirus crisis!

#COVID19 https://www.usatoday.com/story/opinion/2020/04/07/time-put-china-lockdown-dishonesty-amid-coronavirus-pandemic-crisis-column/2954433001/ …",[],['https://www.usatoday.com/story/opinion/2020/04/07/time-put-china-lockdown-dishonesty-amid-coronavirus-pandemic-crisis-column/2954433001/'],[],8,11,53,['#covid19'],[],https://twitter.com/davidgokhshtein/status/1247672950976897030,False,,0,New York,,,,,,"[{'user_id': '170049408', 'username': 'davidgokhshtein'}]",,,,
1247671816195375106,1247671816195375106,1586303116000,2020-04-08,02:45:16,שעון קיץ ירושלים,15723802,larrysharpe,Larry Sharpe,,"•Please join me TONIGHT (4/7) at 8pm ET for the Weekly Sharpe Way Special: “Last Weekend, Today!”
•I’m discussing various news clips.
•Join the livestream on this account.
•Thanks!

#sharpeway #larrysharpe #libertarian #liberty #news #media #msm #COVID19 #coronavirus pic.twitter.com/3CXe98fCnH",[],[],['https://pbs.twimg.com/media/EVCe5ywXYAMixq4.jpg'],0,1,3,"['#sharpeway', '#larrysharpe', '#libertarian', '#liberty', '#news', '#media', '#msm', '#covid19', '#coronavirus']",[],https://twitter.com/LarrySharpe/status/1247671816195375106,False,,0,New York,,,,,,"[{'user_id': '15723802', 'username': 'LarrySharpe'}]",,,,
1247671273771147264,1247671273771147264,1586302986000,2020-04-08,02:43:06,שעון קיץ ירושלים,18028386,theafricacenter,TheAfricaCenter,,"Have questions about #COVID19? Watch the replay of our talk with Dr. Udochi on ""Facts in the Time of Coronavirus""  https://www.facebook.com/theafricacenter/videos/310524609920787/ … #StayHome",[],['https://www.facebook.com/theafricacenter/videos/310524609920787/'],[],0,0,0,"['#covid19', '#stayhome']",[],https://twitter.com/TheAfricaCenter/status/1247671273771147264,False,,0,New York,,,,,,"[{'user_id': '18028386', 'username': 'TheAfricaCenter'}]",,,,
1247669870294155270,1247669870294155270,1586302652000,2020-04-08,02:37:32,שעון קיץ ירושלים,3232924232,asteiner,Achim Steiner,,"To fast track our support 2 countries @UNDP's #COVID19 Rapid Response Facility approved in 12 days proposals f action in 42 countries to assist w response to #Coronavirus. As part of integrated @UN response, our teams, 2gether w our sister agencies are helping govts to act now. pic.twitter.com/1iQ8P556qm","['undp', 'un']",[],['https://pbs.twimg.com/media/EVCdDb_XgAIt0k4.jpg'],1,47,83,"['#covid19', '#coronavirus']",[],https://twitter.com/ASteiner/status/1247669870294155270,False,,0,New York,,,,,,"[{'user_id': '3232924232', 'username': 'ASteiner'}, {'user_id': '20596281', 'username': 'UNDP'}, {'user_id': '14159148', 'username': 'UN'}]",,,,
1247667974120656896,1247667974120656896,1586302200000,2020-04-08,02:30:00,שעון קיץ ירושלים,70805059,daniellenleigh,Danielle Leigh,,"More than 3,200 direct flights from China to the US, between December and March, and many of them landed in the NY Metro Area. Follow the link to see how we tracked international flights as COVID19 spread in the US.  https://abc7ny.com/travel/7-on-your-side-investigates-how-international-travel-left-ny-vulnerable-to-coronavirus/6084186/ … @ABC7NY @jkelly3rd #Coronavirus","['abc7ny', 'jkelly3rd']",['https://abc7ny.com/travel/7-on-your-side-investigates-how-international-travel-left-ny-vulnerable-to-coronavirus/6084186/'],[],7,16,30,['#coronavirus'],[],https://twitter.com/DanielleNLeigh/status/1247667974120656896,False,,0,New York,,,,,,"[{'user_id': '70805059', 'username': 'DanielleNLeigh'}, {'user_id': '16715398', 'username': 'ABC7NY'}, {'user_id': '112886485', 'username': 'jkelly3rd'}]",,,,
1247666735332941991,1247666735332941991,1586301904000,2020-04-08,02:25:04,שעון קיץ ירושלים,227755413,leadlagreport,"Michael A. Gayed, CFA",,"China, the economy where COVID-19 initially originated, posted much lower losses in Q1 2020 compared to developed economies, which are reeling under the losses caused by #Coronavirus. $MCHI $VEA #developed #economies #China #losses #stocks #markets #economy #investing pic.twitter.com/167v6vydl4",[],[],['https://pbs.twimg.com/media/EVCaSJuWsAE5-XE.jpg'],9,7,18,"['#coronavirus', '#developed', '#economies', '#china', '#losses', '#stocks', '#markets', '#economy', '#investing']","['$mchi', '$vea']",https://twitter.com/leadlagreport/status/1247666735332941991,False,,0,New York,,,,,,"[{'user_id': '227755413', 'username': 'leadlagreport'}]",,,,
1247665929649041411,1247665929649041411,1586301712000,2020-04-08,02:21:52,שעון קיץ ירושלים,15212187,bennyjohnson,Benny,,"Biden Coronavirus Adviser Zeke Emanuel: ""Realistically, COVID-19 will be here for the next 18 months or more. We will not be able to return to normalcy until we find a vaccine or effective medications"" pic.twitter.com/LNYUUxZxbs",[],[],[],274,143,262,[],[],https://twitter.com/bennyjohnson/status/1247665929649041411,False,,1,New York,,,,,,"[{'user_id': '15212187', 'username': 'bennyjohnson'}]",,,,
1247664871975591936,1247664871975591936,1586301460000,2020-04-08,02:17:40,שעון קיץ ירושלים,225709644,breakinnewsboy,Darren McQuade,,"Happening Now: Ambulances lining up outside of the #JavitsCenter, which has been transformed into one of the #COVID19 #hospitals.

#NYC #CoronavirusUSA #coronavirus #NewYork #photography #sunset
#PIX11NEWS pic.twitter.com/5NDlX1jZLc",[],[],['https://pbs.twimg.com/media/EVCYld6XkAAzDGN.jpg'],0,6,5,"['#javitscenter', '#covid19', '#hospitals', '#nyc', '#coronavirususa', '#coronavirus', '#newyork', '#photography', '#sunset', '#pix11news']",[],https://twitter.com/BreakinNewsBoy/status/1247664871975591936,False,,0,New York,,,,,,"[{'user_id': '225709644', 'username': 'BreakinNewsBoy'}]",,,,
